"","Cage 1","Cage 2","Cage 3","Cage 4","Cage 5","Cage 6","Cage 7","Cage 8","Time"
"156",0,0.00019833,0.000595,0.001785,0.035502,0.0021817,0,0.02499,0.0866666666666667
"157",0,0.00019833,0.000595,0.001785,0.036097,0.0021817,0,0.025188,0.0872222222222222
"158",0,0.00019833,0.000595,0.001785,0.036493,0.0021817,0,0.025387,0.0877777777777778
"159",0,0.00019833,0.000595,0.001785,0.03689,0.0021817,0,0.025585,0.0883333333333333
"160",0,0.00019833,0.000595,0.001785,0.037287,0.0021817,0,0.025585,0.0888888888888889
"161",0,0.00019833,0.000595,0.001785,0.037882,0.0021817,0,0.025585,0.0894444444444444
"162",0,0.00019833,0.000595,0.001785,0.038278,0.0021817,0,0.025585,0.09
"163",0,0.00019833,0.000595,0.001785,0.038675,0.0021817,0,0.025585,0.0905555555555556
"164",0,0.00019833,0.000595,0.001785,0.039072,0.0021817,0,0.025585,0.0911111111111111
"165",0,0.00019833,0.000595,0.001785,0.039667,0.0021817,0,0.025585,0.0916666666666667
"166",0,0.00019833,0.000595,0.001785,0.040063,0.0021817,0,0.025585,0.0922222222222222
"167",0,0.00019833,0.000595,0.001785,0.04046,0.0021817,0,0.025585,0.0927777777777778
"168",0,0.00019833,0.000595,0.001785,0.041055,0.0021817,0,0.025585,0.0933333333333333
"169",0,0.00019833,0.000595,0.001785,0.041253,0.0021817,0,0.025585,0.0938888888888889
"170",0,0.00019833,0.000595,0.001785,0.04165,0.0021817,0,0.025585,0.0944444444444444
"171",0,0.00019833,0.000595,0.001785,0.041848,0.0021817,0,0.025585,0.095
"172",0,0.00019833,0.000595,0.001785,0.042046,0.0021817,0,0.025783,0.0955555555555556
"173",0,0.00019833,0.000595,0.001785,0.042443,0.0021817,0,0.026577,0.0961111111111111
"174",0,0.00019833,0.000595,0.001785,0.042641,0.0021817,0,0.02737,0.0966666666666667
"175",0,0.00019833,0.000595,0.001785,0.043038,0.0021817,0,0.027965,0.0972222222222222
"176",0,0.00019833,0.000595,0.001785,0.043236,0.0021817,0,0.028758,0.0977777777777778
"177",0,0.00019833,0.000595,0.001785,0.043435,0.0021817,0,0.029155,0.0983333333333333
"178",0,0.00019833,0.000595,0.001785,0.043435,0.0021817,0,0.029353,0.0988888888888889
"179",0,0.00019833,0.000595,0.001785,0.043435,0.0021817,0,0.029948,0.0994444444444444
"180",0,0.00019833,0.000595,0.001785,0.043435,0.0021817,0,0.030543,0.1
"181",0,0.00019833,0.000595,0.001785,0.043435,0.0021817,0,0.030543,0.100555555555556
"182",0,0.00019833,0.000595,0.001785,0.043435,0.0021817,0,0.031535,0.101111111111111
"183",0,0.00019833,0.000595,0.001785,0.043435,0.0021817,0,0.03213,0.101666666666667
"184",0,0.00019833,0.00079333,0.001785,0.043435,0.0021817,0,0.03213,0.102222222222222
"185",0,0.00019833,0.00079333,0.001785,0.043633,0.0021817,0,0.032328,0.102777777777778
"186",0,0.00019833,0.00079333,0.001785,0.043633,0.0021817,0,0.032923,0.103333333333333
"187",0,0.00019833,0.00079333,0.001785,0.04403,0.0021817,0,0.033717,0.103888888888889
"188",0,0.00019833,0.00079333,0.001785,0.04403,0.0021817,0,0.034312,0.104444444444444
"189",0,0.00019833,0.00079333,0.001785,0.044228,0.0021817,0,0.034907,0.105
"190",0,0.00019833,0.00079333,0.001785,0.044426,0.0021817,0,0.0357,0.105555555555556
"191",0,0.00019833,0.00079333,0.001785,0.044625,0.0021817,0,0.036097,0.106111111111111
"192",0,0.00019833,0.00079333,0.001785,0.044625,0.0021817,0,0.036692,0.106666666666667
"193",0,0.00019833,0.00079333,0.001785,0.044625,0.0021817,0,0.037088,0.107222222222222
"194",0,0.00039667,0.00079333,0.001785,0.044625,0.0021817,0,0.037287,0.107777777777778
"195",0,0.00039667,0.00079333,0.001785,0.044625,0.0021817,0,0.037287,0.108333333333333
"196",0,0.00039667,0.00079333,0.001785,0.044823,0.0021817,0,0.037287,0.108888888888889
"197",0,0.00039667,0.00079333,0.001785,0.045021,0.0021817,0,0.037287,0.109444444444444
"198",0,0.00039667,0.00079333,0.001785,0.04522,0.0021817,0,0.037287,0.11
"199",0,0.00039667,0.00099166,0.001785,0.045616,0.0021817,0,0.037287,0.110555555555556
"200",0,0.00039667,0.00099166,0.001785,0.045815,0.0021817,0,0.037287,0.111111111111111
"201",0,0.00039667,0.00099166,0.001785,0.045815,0.0021817,0,0.037287,0.111666666666667
"202",0,0.00039667,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.112222222222222
"203",0,0.00039667,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.112777777777778
"204",0,0.00079333,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.113333333333333
"205",0,0.00099166,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.113888888888889
"206",0,0.00099166,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.114444444444444
"207",0,0.00099166,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.115
"208",0,0.00099166,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.115555555555556
"209",0,0.00099166,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.116111111111111
"210",0,0.00099166,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.116666666666667
"211",0,0.00099166,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.117222222222222
"212",0,0.00099166,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.117777777777778
"213",0,0.00099166,0.00099166,0.001785,0.046211,0.0021817,0,0.037287,0.118333333333333
"214",0,0.00099166,0.00099166,0.001785,0.046608,0.0021817,0,0.037287,0.118888888888889
"215",0,0.00099166,0.00099166,0.001785,0.046608,0.0021817,0,0.037287,0.119444444444444
"216",0,0.00119,0.00099166,0.001785,0.046608,0.0021817,0,0.037287,0.12
"217",0,0.00119,0.00099166,0.001785,0.047005,0.0021817,0,0.037287,0.120555555555556
"218",0,0.00119,0.00099166,0.001785,0.047203,0.0021817,0,0.037287,0.121111111111111
"219",0,0.00119,0.00099166,0.001785,0.047401,0.0021817,0,0.037287,0.121666666666667
"220",0,0.00119,0.00099166,0.001785,0.047798,0.0021817,0,0.037287,0.122222222222222
"221",0,0.00119,0.00099166,0.001785,0.047798,0.0021817,0,0.037485,0.122777777777778
"222",0,0.00119,0.00099166,0.001785,0.047996,0.0021817,0,0.037882,0.123333333333333
"223",0,0.00119,0.00099166,0.001785,0.048195,0.0021817,0,0.03808,0.123888888888889
"224",0,0.00119,0.00099166,0.001785,0.048591,0.0021817,0,0.038477,0.124444444444444
"225",0,0.00119,0.00099166,0.001785,0.04879,0.0021817,0,0.038873,0.125
"226",0,0.00119,0.00099166,0.001785,0.048988,0.0021817,0,0.03927,0.125555555555556
"227",0,0.00119,0.00099166,0.001785,0.049186,0.0021817,0,0.039865,0.126111111111111
"228",0,0.00119,0.00099166,0.001785,0.049385,0.0021817,0,0.040262,0.126666666666667
"229",0,0.00119,0.00099166,0.001785,0.049781,0.0021817,0,0.040658,0.127222222222222
"230",0,0.00119,0.00099166,0.001785,0.04998,0.0021817,0,0.041055,0.127777777777778
"231",0,0.00119,0.00099166,0.001785,0.050178,0.0021817,0,0.04165,0.128333333333333
"232",0,0.00119,0.00099166,0.001785,0.050178,0.0021817,0,0.042443,0.128888888888889
"233",0,0.00119,0.00099166,0.001785,0.050178,0.0021817,0,0.043038,0.129444444444444
"234",0,0.00119,0.00099166,0.001785,0.050178,0.0021817,0,0.043633,0.13
"235",0,0.00119,0.00099166,0.001785,0.050178,0.0021817,0,0.044426,0.130555555555556
"236",0,0.00119,0.00099166,0.001785,0.050178,0.0021817,0,0.045021,0.131111111111111
"237",0,0.00119,0.00099166,0.001785,0.050178,0.0021817,0,0.045616,0.131666666666667
"238",0,0.00119,0.00099166,0.001785,0.050178,0.0021817,0,0.046211,0.132222222222222
"239",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.046806,0.132777777777778
"240",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.047401,0.133333333333333
"241",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.047996,0.133888888888889
"242",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.04879,0.134444444444444
"243",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.049186,0.135
"244",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.049186,0.135555555555556
"245",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.049385,0.136111111111111
"246",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.049385,0.136666666666667
"247",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.049385,0.137222222222222
"248",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.049385,0.137777777777778
"249",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.049385,0.138333333333333
"250",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.049385,0.138888888888889
"251",0,0.00119,0.00099166,0.001785,0.050178,0.00238,0,0.049583,0.139444444444444
"252",0,0.00119,0.00099166,0.001785,0.050178,0.0025783,0,0.049583,0.14
"253",0,0.00119,0.00099166,0.001785,0.050178,0.0025783,0,0.049583,0.140555555555556
"254",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.049781,0.141111111111111
"255",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.04998,0.141666666666667
"256",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.050178,0.142222222222222
"257",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.050773,0.142777777777778
"258",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.051368,0.143333333333333
"259",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.051963,0.143888888888889
"260",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.052756,0.144444444444444
"261",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.053351,0.145
"262",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.053946,0.145555555555556
"263",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.054541,0.146111111111111
"264",0,0.00119,0.00099166,0.001785,0.050178,0.0027767,0,0.055335,0.146666666666667
"265",0,0.00119,0.00099166,0.001785,0.050178,0.002975,0,0.056128,0.147222222222222
"266",0,0.0013883,0.00099166,0.001785,0.050178,0.002975,0,0.056525,0.147777777777778
"267",0,0.0013883,0.00099166,0.001785,0.050178,0.002975,0,0.056525,0.148333333333333
"268",0,0.0013883,0.00099166,0.001785,0.050178,0.002975,0,0.056723,0.148888888888889
"269",0,0.0015867,0.00099166,0.001785,0.050178,0.002975,0,0.057318,0.149444444444444
"270",0,0.0015867,0.00099166,0.001785,0.050178,0.002975,0,0.058111,0.15
"271",0,0.0015867,0.00099166,0.001785,0.050178,0.002975,0,0.058706,0.150555555555556
"272",0,0.0015867,0.00099166,0.001785,0.050178,0.002975,0,0.059301,0.151111111111111
"273",0,0.001785,0.00099166,0.001785,0.050178,0.002975,0,0.059896,0.151666666666667
"274",0,0.001785,0.00099166,0.001785,0.050178,0.002975,0,0.06069,0.152222222222222
"275",0,0.001785,0.00099166,0.001785,0.050178,0.002975,0,0.061285,0.152777777777778
"276",0,0.001785,0.00099166,0.001785,0.050178,0.002975,0,0.06188,0.153333333333333
"277",0,0.0019833,0.00099166,0.001785,0.050178,0.002975,0,0.062078,0.153888888888889
"278",0,0.0019833,0.00099166,0.001785,0.050178,0.002975,0,0.062078,0.154444444444444
"279",0,0.0019833,0.00099166,0.001785,0.050178,0.002975,0,0.062276,0.155
"280",0,0.0019833,0.00099166,0.001785,0.050178,0.002975,0,0.062475,0.155555555555556
"281",0,0.0019833,0.00099166,0.001785,0.050178,0.002975,0,0.06307,0.156111111111111
"282",0,0.0019833,0.00099166,0.001785,0.050178,0.002975,0,0.063268,0.156666666666667
"283",0,0.0019833,0.00099166,0.001785,0.050178,0.002975,0,0.063268,0.157222222222222
"284",0,0.0019833,0.00099166,0.001785,0.050178,0.002975,0,0.063268,0.157777777777778
"285",0,0.0019833,0.00099166,0.001785,0.050178,0.002975,0,0.063268,0.158333333333333
"286",0,0.0021817,0.00099166,0.001785,0.050178,0.002975,0,0.063268,0.158888888888889
"287",0,0.0021817,0.00099166,0.001785,0.050376,0.002975,0,0.063466,0.159444444444444
"288",0,0.00238,0.00099166,0.001785,0.050575,0.002975,0,0.063466,0.16
"289",0,0.00238,0.00099166,0.001785,0.050575,0.002975,0,0.063466,0.160555555555556
"290",0,0.00238,0.00099166,0.001785,0.050575,0.002975,0,0.063863,0.161111111111111
"291",0,0.00238,0.00099166,0.0019833,0.050575,0.002975,0,0.064458,0.161666666666667
"292",0,0.00238,0.00099166,0.0021817,0.050575,0.002975,0,0.064656,0.162222222222222
"293",0,0.00238,0.00099166,0.00238,0.050575,0.002975,0,0.064656,0.162777777777778
"294",0,0.00238,0.00099166,0.00238,0.050773,0.002975,0,0.064855,0.163333333333333
"295",0,0.00238,0.00099166,0.00238,0.050971,0.002975,0,0.06545,0.163888888888889
"296",0,0.00238,0.00099166,0.00238,0.050971,0.002975,0,0.066045,0.164444444444444
"297",0,0.0027767,0.00099166,0.00238,0.051368,0.002975,0,0.06664,0.165
"298",0,0.0031733,0.00099166,0.00238,0.051566,0.002975,0,0.06664,0.165555555555556
"299",0,0.0031733,0.00099166,0.00238,0.051963,0.002975,0,0.067036,0.166111111111111
"300",0,0.0031733,0.00099166,0.00238,0.05236,0.002975,0,0.06783,0.166666666666667
"301",0,0.0031733,0.00099166,0.00238,0.052756,0.002975,0,0.068623,0.167222222222222
"302",0,0.0031733,0.00099166,0.00238,0.053351,0.002975,0,0.069416,0.167777777777778
"303",0,0.0031733,0.00099166,0.00238,0.05355,0.002975,0,0.069813,0.168333333333333
"304",0,0.0031733,0.00099166,0.00238,0.053748,0.002975,0,0.069813,0.168888888888889
"305",0,0.0031733,0.00099166,0.00238,0.054343,0.002975,0,0.069813,0.169444444444444
"306",0,0.0031733,0.00099166,0.00238,0.05474,0.002975,0,0.069813,0.17
"307",0,0.0031733,0.00099166,0.00238,0.055136,0.002975,0,0.069813,0.170555555555556
